player;Player_Full_Name;position;team;age;birth_year;minutes_90s;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;tackles_interceptions;clearances;errors;Source;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;sca_defense;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;gca_defense;club;gk_games;gk_games_starts;gk_minutes;gk_goals_against;gk_goals_against_per90;gk_shots_on_target_against;gk_saves;gk_save_pct;gk_wins;gk_ties;gk_losses;gk_clean_sheets;gk_clean_sheets_pct;gk_pens_att;gk_pens_allowed;gk_pens_saved;gk_pens_missed;gk_pens_save_pct;gk_free_kick_goals_against;gk_corner_kick_goals_against;gk_own_goals_against;gk_psxg;gk_psnpxg_per_shot_on_target_against;gk_psxg_net;gk_psxg_net_per90;gk_passes_completed_launched;gk_passes_launched;gk_passes_pct_launched;gk_passes;gk_passes_throws;gk_pct_passes_launched;gk_passes_length_avg;gk_goal_kicks;gk_pct_goal_kicks_launched;gk_goal_kick_length_avg;gk_crosses;gk_crosses_stopped;gk_crosses_stopped_pct;gk_def_actions_outside_pen_area;gk_def_actions_outside_pen_area_per90;gk_avg_distance_def_actions;cards_yellow;cards_red;cards_yellow_red;fouls;fouled;offsides;crosses;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assists;xg_assist;pass_xa;xg_assist_net;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;throw_ins;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;passes_offsides;passes_blocked;games;minutes;minutes_per_game;minutes_pct;games_starts;minutes_per_start;games_complete;games_subs;minutes_per_sub;unused_subs;points_per_game;on_goals_for;on_goals_against;plus_minus;plus_minus_per90;plus_minus_wowy;on_xg_for;on_xg_against;xg_plus_minus;xg_plus_minus_per90;xg_plus_minus_wowy;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;miscontrols;dispossessed;passes_received;progressive_passes_received;goals;shots;shots_on_target;shots_on_target_pct;shots_per90;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;average_shot_distance;shots_free_kicks;pens_made;pens_att;xg;npxg;npxg_per_shot;xg_net;npxg_net;goals_pens;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;npxg_xg_assist;xg_per90;xg_assist_per90;xg_xg_assist_per90;npxg_per90;npxg_xg_assist_per90;team_color
Josip Juranović;Josip Juranović;DF;Croatia;27-124;1995;6.7;12.0;8;9.0;3.0;0.0;8.0;8.0;100.0;0.0;5.0;3.0;2.0;3;15.0;15.0;0.0;player_defense.csv;15.0;2.5;12.0;3.0;0.0;0.0;0.0;0.0;2.0;0.33;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;6;0;24;0.0;0.0;0;40.0;2.0;4.0;33.3;318.0;405.0;78.5;4928.0;1748.0;183.0;195.0;93.8;101.0;133.0;75.9;24.0;47.0;51.1;1;0.3;0.3;0.7;7.0;24.0;6.0;4.0;21.0;336.0;68.0;4.0;0.0;2.0;64.0;0.0;0.0;0.0;0.0;1.0;16.0;6;600.0;100.0;87.0;6;100.0;6;0;;1;1.17;6.0;6.0;0.0;0.0;-1.0;6.4;9.9;-3.5;-0.58;-0.26;450.0;33.0;121.0;228.0;108.0;3.0;450.0;1.0;4.0;25.0;7.0;4.0;287.0;20.0;0;1;0;0.0;0.15;0.0;0.0;;18.1;0.0;0;0;0.0;0.0;0.03;0.0;0.0;0;0.0;0.15;0.15;0.0;0.15;0.4;0.01;0.05;0.06;0.01;0.06;#FABE00
Josip Stanišić;Josip Stanišić;DF;Croatia;22-260;2000;1.0;3.0;3;0.0;3.0;0.0;2.0;2.0;100.0;0.0;0.0;0.0;0.0;1;4.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;2;0;1;0.0;0.0;0;4.0;1.0;0.0;100.0;36.0;49.0;73.5;611.0;129.0;20.0;24.0;83.3;13.0;15.0;86.7;3.0;5.0;60.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;40.0;9.0;2.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;4.0;1;90.0;90.0;13.0;1;90.0;1;0;;5;3.0;2.0;1.0;1.0;1.0;1.0;0.7;1.2;-0.5;-0.53;-0.01;56.0;1.0;16.0;29.0;11.0;1.0;56.0;0.0;0.0;;0.0;0.0;29.0;5.0;0;1;0;0.0;1.0;0.0;0.0;;28.6;0.0;0;0;0.0;0.0;0.02;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.02;0.02;0.02;#FABE00
Josip Šutalo;Josip Šutalo;DF;Croatia;22-293;2000;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;0.0;0;0.0;5.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;3.0;0.0;3.0;0.0;62.0;66.0;93.9;1178.0;314.0;22.0;23.0;95.7;34.0;36.0;94.4;5.0;6.0;83.3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;66.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;90.0;90.0;13.0;1;90.0;1;0;;6;3.0;2.0;1.0;1.0;1.0;1.0;0.7;1.2;-0.5;-0.53;-0.01;73.0;14.0;42.0;31.0;0.0;0.0;73.0;0.0;0.0;;0.0;0.0;61.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#FABE00
José Cifuentes;José Adoni Cifuentes Charcopa;MF;Ecuador;23-281;1999;0.7;2.0;2;1.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;1.0;0;2.0;1.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;3;0;0;2;0.0;0.0;0;3.0;0.0;0.0;;33.0;44.0;75.0;447.0;115.0;22.0;24.0;91.7;10.0;13.0;76.9;0.0;3.0;0.0;0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;42.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2;59.0;30.0;21.9;0;;0;2;30.0;1;1.5;1.0;1.0;0.0;0.0;-0.43;0.8;0.6;0.3;0.39;-0.01;52.0;1.0;7.0;37.0;8.0;0.0;52.0;0.0;0.0;;4.0;1.0;40.0;2.0;0;1;1;100.0;1.53;1.53;0.0;0.0;29.4;0.0;0;0;0.0;0.0;0.02;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.03;0.03;#FFEC00
José María Giménez;José María Giménez de Vargas;DF;Uruguay;27-332;1995;3.0;4.0;1;3.0;1.0;0.0;2.0;7.0;28.6;5.0;6.0;5.0;1.0;7;11.0;11.0;0.0;player_defense.csv;1.0;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;4;3;1;2;0.0;1.0;0;13.0;8.0;3.0;72.7;141.0;174.0;81.0;2792.0;1084.0;50.0;59.0;84.7;71.0;81.0;87.7;17.0;29.0;58.6;0;0.0;0.3;0.0;0.0;11.0;2.0;0.0;10.0;165.0;8.0;7.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3;270.0;90.0;100.0;3;90.0;3;0;;0;1.33;2.0;2.0;0.0;0.0;;3.7;3.5;0.1;0.05;;213.0;26.0;96.0;108.0;9.0;4.0;213.0;0.0;0.0;;2.0;1.0;134.0;2.0;0;3;0;0.0;1.0;0.0;0.0;;13.2;0.0;0;0;0.2;0.2;0.06;-0.2;-0.2;0;0.0;0.0;0.0;0.0;0.0;0.2;0.06;0.0;0.06;0.06;0.06;#87CEFA
João Cancelo;João Pedro Cavaco Cancelo;DF;Portugal;28-205;1994;3.4;7.0;3;1.0;2.0;4.0;4.0;5.0;80.0;1.0;1.0;1.0;0.0;2;9.0;8.0;0.0;player_defense.csv;2.0;0.58;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;4;1;15;0.0;0.0;0;24.0;10.0;1.0;90.9;221.0;271.0;81.5;3800.0;864.0;123.0;138.0;89.1;72.0;87.0;82.8;24.0;35.0;68.6;0;0.0;0.2;0.0;0.0;10.0;6.0;5.0;12.0;240.0;31.0;4.0;0.0;8.0;27.0;0.0;0.0;0.0;0.0;0.0;5.0;4;310.0;78.0;68.9;3;90.0;3;1;40.0;1;1.5;6.0;4.0;2.0;0.58;-1.99;5.3;4.5;0.8;0.22;-0.11;311.0;8.0;74.0;144.0;95.0;7.0;311.0;4.0;11.0;36.4;6.0;1.0;207.0;8.0;0;2;1;50.0;0.58;0.29;0.0;0.0;15.4;0.0;0;0;0.0;0.0;0.02;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.01;0.01;0.01;#008000
João Félix;João Félix Sequeira;FW;Portugal;23-038;1999;3.7;4.0;2;2.0;2.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;1;5.0;1.0;0.0;player_defense.csv;7.0;1.91;6.0;0.0;0.0;1.0;0.0;0.0;2.0;0.55;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;8;9;1;4;0.0;0.0;0;9.0;2.0;1.0;66.7;91.0;122.0;74.6;1335.0;254.0;55.0;69.0;79.7;30.0;37.0;81.1;5.0;9.0;55.6;2;0.4;0.2;1.6;3.0;7.0;3.0;0.0;7.0;119.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;4;331.0;83.0;73.6;4;83.0;1;0;;1;2.25;9.0;3.0;6.0;1.63;1.63;5.4;4.2;1.1;0.31;0.21;153.0;1.0;12.0;66.0;78.0;13.0;153.0;2.0;8.0;25.0;5.0;0.0;130.0;21.0;1;11;3;27.3;2.99;0.82;0.09;0.33;18.6;0.0;0;0;0.9;0.9;0.08;0.1;0.1;1;0.27;0.54;0.82;0.27;0.82;1.2;0.24;0.1;0.34;0.24;0.34;#008000
João Mário;João Mário Naval da Costa Eduardo;FW;Portugal;29-333;1993;0.9;2.0;1;0.0;1.0;1.0;2.0;3.0;66.7;1.0;2.0;0.0;2.0;0;2.0;0.0;0.0;player_defense.csv;2.0;2.14;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;2;0.0;0.0;0;5.0;0.0;2.0;0.0;37.0;40.0;92.5;516.0;92.0;22.0;23.0;95.7;9.0;10.0;90.0;3.0;3.0;100.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;37.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;2;84.0;42.0;18.7;1;81.0;0;1;3.0;3;1.5;1.0;2.0;-1.0;-1.07;-2.79;1.3;1.5;-0.2;-0.23;-0.59;52.0;0.0;0.0;24.0;29.0;2.0;52.0;0.0;1.0;0.0;2.0;0.0;34.0;3.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#008000
João Palhinha;João Maria Lobo Alves Palhinha Gonçalves;MF;Portugal;27-162;1995;0.4;2.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1;3.0;1.0;0.0;player_defense.csv;3.0;7.11;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;0;0;0;0.0;0.0;0;5.0;0.0;3.0;0.0;26.0;31.0;83.9;442.0;125.0;11.0;11.0;100.0;11.0;13.0;84.6;3.0;6.0;50.0;0;0.1;0.0;-0.1;2.0;1.0;0.0;0.0;1.0;30.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;38.0;13.0;8.4;0;;0;3;13.0;2;2.0;1.0;2.0;-1.0;-2.37;-3.9;1.1;1.4;-0.2;-0.57;-0.9;41.0;1.0;9.0;22.0;10.0;1.0;41.0;1.0;2.0;50.0;2.0;1.0;25.0;1.0;0;1;0;0.0;2.37;0.0;0.0;;33.2;0.0;0;0;0.0;0.0;0.03;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.2;0.06;0.3;0.36;0.06;0.36;#008000
Joško Gvardiol;Joško Gvardiol;DF;Croatia;20-329;2002;7.7;9.0;6;5.0;4.0;0.0;5.0;8.0;62.5;3.0;8.0;4.0;4.0;11;20.0;37.0;0.0;player_defense.csv;4.0;0.57;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;8;6;0;1;0.0;0.0;0;48.0;3.0;5.0;37.5;464.0;519.0;89.4;8363.0;3112.0;195.0;204.0;95.6;224.0;244.0;91.8;39.0;58.0;67.2;0;0.0;0.3;0.0;1.0;26.0;1.0;0.0;17.0;506.0;11.0;10.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;7;690.0;99.0;100.0;7;99.0;7;0;;0;1.43;8.0;7.0;1.0;0.13;;7.0;11.0;-4.0;-0.58;-0.58;601.0;84.0;273.0;312.0;21.0;4.0;601.0;1.0;2.0;50.0;1.0;2.0;420.0;3.0;1;2;1;50.0;0.26;0.13;0.5;1.0;16.8;0.0;0;0;0.1;0.1;0.07;0.9;0.9;1;0.13;0.0;0.13;0.13;0.13;0.2;0.02;0.01;0.03;0.02;0.03;#FABE00
Juan Foyth;Juan Marcos Foyth;DF;Argentina;24-340;1998;0.1;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;;3.0;4.0;75.0;31.0;13.0;3.0;3.0;100.0;0.0;1.0;0.0;0.0;0.0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5.0;5.0;0.7;0;;0;1;5.0;6;3.0;0.0;0.0;0.0;0.0;-0.92;0.0;0.1;-0.1;-1.78;-3.18;5.0;0.0;1.0;3.0;1.0;0.0;5.0;1.0;1.0;100.0;1.0;0.0;2.0;1.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#6CACE4
Juan Pablo Vargas;Juan Pablo Vargas Campos;DF;Costa Rica;27-195;1995;1.0;4.0;3;4.0;0.0;0.0;3.0;3.0;100.0;0.0;0.0;0.0;0.0;2;6.0;10.0;0.0;player_defense.csv;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;5.0;1.0;0.0;100.0;19.0;24.0;79.2;368.0;223.0;9.0;10.0;90.0;8.0;9.0;88.9;2.0;5.0;40.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;6.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1;90.0;90.0;33.3;1;90.0;1;0;;2;0.0;2.0;4.0;-2.0;-2.0;1.0;1.3;5.7;-4.4;-4.4;-2.25;41.0;13.0;32.0;8.0;1.0;1.0;41.0;0.0;0.0;;1.0;0.0;14.0;0.0;1;2;2;100.0;2.0;2.0;0.5;0.5;3.9;0.0;0;0;0.5;0.5;0.27;0.5;0.5;1;1.0;0.0;1.0;1.0;1.0;0.5;0.46;0.0;0.46;0.46;0.46;#002B7F
Jude Bellingham;Jude Bellingham;MF;England;19-172;2003;4.6;16.0;15;5.0;6.0;5.0;5.0;6.0;83.3;1.0;10.0;0.0;10.0;5;21.0;0.0;0.0;player_defense.csv;17.0;3.7;12.0;0.0;2.0;3.0;0.0;0.0;6.0;1.31;5.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;5;5;0;4;0.0;0.0;0;31.0;6.0;9.0;40.0;235.0;265.0;88.7;3972.0;726.0;111.0;121.0;91.7;101.0;109.0;92.7;20.0;24.0;83.3;1;0.3;0.5;0.7;4.0;18.0;4.0;0.0;14.0;258.0;6.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5;414.0;83.0;92.0;5;83.0;3;0;;0;2.0;13.0;4.0;9.0;1.96;1.96;8.2;3.8;4.4;0.96;0.45;324.0;2.0;44.0;203.0;83.0;14.0;324.0;6.0;13.0;46.2;8.0;6.0;234.0;30.0;1;5;3;60.0;1.09;0.65;0.2;0.33;12.4;0.0;0;0;0.6;0.6;0.11;0.4;0.4;1;0.22;0.22;0.43;0.22;0.43;0.9;0.12;0.07;0.19;0.12;0.19;#CF142B
Jules Koundé;Jules Koundé;DF;France;24-036;1998;5.3;11.0;8;9.0;1.0;1.0;7.0;12.0;58.3;5.0;7.0;4.0;3.0;5;16.0;8.0;0.0;player_defense.csv;5.0;0.94;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.19;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;5;2;0;2;0.0;0.0;0;25.0;5.0;8.0;38.5;252.0;311.0;81.0;4123.0;1291.0;128.0;137.0;93.4;99.0;122.0;81.1;21.0;28.0;75.0;0;0.1;0.1;-0.1;1.0;25.0;0.0;0.0;6.0;263.0;44.0;2.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;4.0;8.0;6;480.0;80.0;72.7;5;96.0;3;1;2.0;1;2.67;12.0;5.0;7.0;1.31;0.81;9.0;7.8;1.2;0.22;-1.06;352.0;17.0;125.0;175.0;54.0;2.0;352.0;3.0;4.0;75.0;3.0;2.0;215.0;1.0;0;4;1;25.0;0.75;0.19;0.0;0.0;19.9;0.0;0;0;0.2;0.2;0.05;-0.2;-0.2;0;0.0;0.0;0.0;0.0;0.0;0.3;0.04;0.01;0.05;0.04;0.05;#002395
Julián Álvarez;Julián Álvarez;FW;Argentina;22-321;2000;5.2;4.0;2;3.0;0.0;1.0;0.0;2.0;0.0;2.0;8.0;0.0;8.0;0;4.0;3.0;0.0;player_defense.csv;10.0;1.94;7.0;0.0;0.0;2.0;1.0;0.0;2.0;0.39;1.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;13;2;5;3;1.0;0.0;0;21.0;2.0;10.0;16.7;93.0;121.0;76.9;1159.0;132.0;62.0;73.0;84.9;17.0;24.0;70.8;5.0;6.0;83.3;0;0.1;0.7;-0.1;2.0;2.0;2.0;1.0;3.0;117.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;7;464.0;66.0;67.2;5;81.0;0;2;30.0;0;2.0;13.0;2.0;11.0;2.13;3.73;10.5;2.0;8.5;1.66;0.85;174.0;1.0;20.0;63.0;94.0;20.0;174.0;0.0;3.0;0.0;11.0;7.0;118.0;21.0;4;11;8;72.7;2.13;1.55;0.36;0.5;12.2;0.0;0;0;2.6;2.6;0.24;1.4;1.4;4;0.78;0.0;0.78;0.78;0.78;2.7;0.51;0.02;0.53;0.51;0.53;#6CACE4
Jung Woo-young;Woo-Young Jung;MF;Korea Republic;33-004;1989;3.4;5.0;4;3.0;2.0;0.0;2.0;3.0;66.7;1.0;3.0;1.0;2.0;3;8.0;7.0;0.0;player_defense.csv;7.0;2.08;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;11;0;0;1;0.0;1.0;0;24.0;6.0;2.0;75.0;178.0;211.0;84.4;3599.0;1019.0;67.0;75.0;89.3;78.0;88.0;88.6;31.0;42.0;73.8;0;0.1;0.1;-0.1;2.0;25.0;2.0;0.0;14.0;208.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4;303.0;76.0;84.2;4;76.0;2;0;;0;1.0;4.0;8.0;-4.0;-1.19;-2.77;3.9;6.3;-2.4;-0.7;-0.47;239.0;13.0;61.0;150.0;29.0;1.0;239.0;0.0;0.0;;2.0;2.0;168.0;1.0;0;1;0;0.0;0.3;0.0;0.0;;25.1;0.0;0;0;0.0;0.0;0.03;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.2;0.01;0.04;0.05;0.01;0.05;#CD2E3A
Junior Hoilett;David Junior Hoilett;FW;Canada;32-196;1990;1.8;8.0;4;1.0;2.0;5.0;3.0;4.0;75.0;1.0;0.0;0.0;0.0;1;9.0;0.0;0.0;player_defense.csv;7.0;3.91;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;5;1;13;0.0;0.0;0;8.0;0.0;0.0;;43.0;59.0;72.9;743.0;324.0;23.0;26.0;88.5;10.0;14.0;71.4;7.0;13.0;53.8;0;0.4;0.4;-0.4;4.0;3.0;6.0;3.0;6.0;50.0;8.0;0.0;0.0;0.0;1.0;5.0;1.0;4.0;0.0;1.0;2.0;3;161.0;54.0;59.6;2;66.0;0;1;29.0;0;0.0;1.0;5.0;-4.0;-2.24;-1.41;3.5;2.5;1.0;0.57;1.13;78.0;0.0;5.0;35.0;39.0;2.0;78.0;2.0;7.0;28.6;5.0;2.0;47.0;6.0;0;4;0;0.0;2.24;0.0;0.0;;24.3;0.0;0;0;0.1;0.1;0.03;-0.1;-0.1;0;0.0;0.0;0.0;0.0;0.0;0.5;0.08;0.21;0.28;0.08;0.28;#F00B42
Junya Ito;Junya Ito;MF;Japan;29-284;1993;3.6;7.0;4;3.0;3.0;1.0;5.0;9.0;55.6;4.0;4.0;1.0;3.0;5;12.0;6.0;0.0;player_defense.csv;10.0;3.06;4.0;2.0;1.0;1.0;1.0;1.0;2.0;0.61;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;5;1;14;0.0;0.0;0;17.0;3.0;6.0;33.3;59.0;97.0;60.8;752.0;288.0;40.0;52.0;76.9;16.0;22.0;72.7;1.0;12.0;8.3;1;0.2;0.1;0.8;5.0;2.0;2.0;1.0;5.0;80.0;15.0;1.0;0.0;0.0;9.0;5.0;0.0;3.0;0.0;2.0;4.0;4;324.0;81.0;83.1;3;100.0;3;1;24.0;0;1.75;5.0;4.0;1.0;0.28;0.28;4.5;5.6;-1.1;-0.34;-0.75;134.0;6.0;42.0;49.0;46.0;4.0;134.0;2.0;8.0;25.0;6.0;3.0;68.0;8.0;0;2;1;50.0;0.56;0.28;0.0;0.0;11.1;0.0;0;0;0.2;0.2;0.09;-0.2;-0.2;0;0.0;0.28;0.28;0.0;0.28;0.4;0.05;0.07;0.12;0.05;0.12;#BC002D
Jurriën Timber;Jurriën David Norman Timber;DF;Netherlands;21-184;2001;4.3;12.0;6;5.0;7.0;0.0;6.0;6.0;100.0;0.0;1.0;0.0;1.0;10;22.0;13.0;0.0;player_defense.csv;1.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;17;4;0;1;0.0;0.0;0;30.0;4.0;3.0;57.1;283.0;313.0;90.4;4444.0;1337.0;144.0;151.0;95.4;116.0;126.0;92.1;18.0;29.0;62.1;0;0.0;0.1;0.0;0.0;32.0;0.0;0.0;15.0;301.0;11.0;7.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;4;390.0;98.0;81.3;4;98.0;4;0;;1;2.0;8.0;4.0;4.0;0.92;-1.08;3.9;5.2;-1.2;-0.31;-0.15;361.0;16.0;130.0;226.0;9.0;0.0;361.0;4.0;6.0;66.7;7.0;2.0;261.0;2.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#FF6A00
